d,betaprime,total cost,preprocessing,single enum,probability
775,676,106035545177367894378444313353656922452905970923394678322287782742709987685393135610611050574329602956171621809243868222631203727262728002973866144588617446772160069632,12292727145293094274999622091692409125448816073929425526840203520451785391870312229700082529292112005966261080226046493409967926979500346271858688,6591157883957822168748451530452409216020311359822727544076056148677521032198610252716965867068083194184570671348428822331276614522857144105041920,1.2704058102190314e-22
776,676,200942685322650779416155750246295081284012073993757380409348186558027639477942603250199399484604900913789698343846435681444773891739365967023320100291906092353680572416,12320794699950410288799650568302585755516498900228609974937447078828592203833577779143303284742049888662377018751785930807981323829768955977793536,6437270973013842631978681473081640656447263125526784844495220123748615078433688505333976231430478790277205908922113627835027348741128009010905088,6.659144632769981e-23
777,677,569367372180031062418312169532032555742744548366228945265784533747140528865820554605155658561033132648231416974501604918008340820973769178385161119376739096535140139008,34033892275673207733208006982340227531888966188025843543022198559552460976172369161226200852952927837421787304176132692351735251091811578127843328,13586768109467963143612319741729597957529224541756009154282644336867890792837061516910366378778901916525881278824743533561316365699154288209559552,5.966304780747093e-23
778,678,1111288835094822201006527740586620104346245280833538055210362672007022942511245824078874524301838786533850971910161563369072023564646427741219705646195396690857217228800,68683586383387389559219818979199661380188336543780118003485832769667401865326187059056850119198056319616922187446711680615689612625294040317820928,31962185751160952680461468996476991415063459851770842381249546971698090352971061427002502577528862859229853414128027960211711438893145097167175680,6.460575144840258e-23
779,678,3259111182936791797805712159789529026386014669306064494977528965661710589727459088117018701670767779316928474898130304357115298294824770285743645890066674400771188981760,68839713001440046198429616518930447541367953644343986579602464982622638790158265132192661518139890240837208968817842772169416802558726971584413696,36956609321483185854602486675941809133997862703226138031909058787696821230111275595300798727045491382653430284290884840258089450486208555185602560,2.315655724236429e-23
780,680,5429607100352420503418931343544466431801306473651143410982162163880257614973133961880127818729846426180279774556425438265782610863036019697420280853134340107038216945664,367620024603600784722306088822396687866334327665333906685679988960430597776532012314382269298677606985723657486634463273863690148039167345577426944,191572885530297601166383199978137200393963653569874940907845591401173531984713616735816179177404183956238409622932108353847021461393203438676869120,7.346759947326542e-23
781,680,13513561626892841715147168331802938457245862368205075725213695930489394298298802417264740733700966274947322729751997366192512641420455227375812741398751532604408255741952,368453786344865142593314978666551001895178876417789476245437805923567536770075340448889195499707493567289824022193615332170927125258141495629709312,158294088310947381947291541438443534542267768188952371258535587793350803451904957383010610947489199586417983473284124841412810272197327047511506944,2.7805810762548305e-23
782,680,30813947937477481254469691478608918769016242802990681840809242294720892682369384972945439857218135254376414724944052700547203513710825177250384843121222222279009909080064,369287548086129500464323868510705315924023425170245045805195622886704475763618668583396121700737380148855990557752767390478164102477115645681991680,220041747202441233202991459797030895246063453569517131388929881585481657558090913808943139114552612657176245600635003535848416616993494726099337216,1.3643106932289515e-23
783,680,85444926752555701854020826437148032760470151957912739802576541421474454454489658964490983450535045958904699273039867123975528076344120374467453664927068100282295961780224,370121309827393858335332758354859629952867973922700615364953439849841414757161996717903047901767266730422157093311919448785401079696089795734274048,244505571163423270142075680473438798385603582484160301511181237343310260974558590591860205554057668423203656921588547152859271981376785614544830464,5.13130543035033e-24
784,680,148049447327870880870387478636973492254543207499184898682956725223960925944554148991541466890085774259780819347211832972157420546631240474547891702386961345038951844413440,370955071568658216206341648199013943981712522675156184924711256812978353750705324852409974102797153311988323628871071507092638056915063945786556416,161286815820295222876429029978737164096780232008961129508558743369797743517815308280801592758465700688768333874400431781724477638352893308498345984,2.5645127188605517e-24
785,683,401644334762930167312551479018465457898166055572913399397868543900263812930570403499460860395925051974883993095311361583095955069722628645153508882226778564014639018934272,6239502066416445631967319460940604099086360265791156566626534523750629082380977820371474632476165817679194816873136139847880563198569691566667988992,3034986879396504861582121913492427283977723665980450342696318048174150812906117035994553848229881612810190333985985561042397564303755876918332751872,1.647217470033907e-23
786,684,646313177786999410221666122841814397614777437877415608690832071774250296628243894079391215175373267030087675849821236613233924991242590283288700406175816738711532327665664,12091049678346130685768670869202912706694779106564769235411521476584187892213032734842589989403703007169550324384750940760258320326376624679523713024,7863868867570567665222785310679221612989365394262929509275907937151088544465197815805532132909621357766364292228526710878260237225579960730061373440,2.2024676885088806e-23
787,684,1660818951335734790869687383809868570209193158872334546676066552940458474846650816740539302939520060524406095303978907364080250781222415838131756002884053719270023189495808,12118225345201639954428947441348252102688486709257902723606923182138328387603300623391956121037667327917488635934642953621388352952089887224599937024,6839910688263411764450314298582812816062265408072781868492301942698728291943918694128210894305221871480051525698709822320256373460357393107893878784,8.14284073707212e-24
788,684,3290041740605209507130801547018151673701228047432803280032792333853342451397616455562021079172591416620778701774657871420858585375372739014504457258386669301524611918200832,12145401012057149223089224013493591498682194311951036211802324887692468882993568511941322252671631648665426947484534966482518385577803149769676161024,6340588125535762243465331373781626733294883164199397289983778319635004614481431468925427020431935035230466221643327050171831445141441830869490728960,4.008149232836227e-24
789,686,9075032619726996014329072471248285584130487869945822561970754969445167109256252117679790626898807017298801111872720676833929675258477936896735975257955712973440649476964352,72743722422557454449761657041222250347509965488871195694362962737032986193768084033837557058729319446327379646295668129914109285302735204476900081664,29061020089961928577957497477293645657696682450178338785914861716713192259409728323219920148816640137168866076366937662708438661305518911004424011776,8.002439737663949e-24
790,686,20770218664027213503264910986718624605342918817999240716561054800159354460965901567247782934862273846176924331440922292466999366992705238353545939747816588797906783146344448,72906497469612635752724488913802339991083683754212495672984400389927112396642519692276180876185714410180295054461424326270909417344415979988932624384,42150099766705339819930935125565256401288727562277794976853218513436705252596211409570743443897577252412452337665352709538256283988266315688030765056,3.951600706074421e-24
791,690,1077340794160565243313313438048023989295615508542896282820810521219192630479361203666488409488411128290686145396192190300230616252609915357491139867913069701531436618612736,39246647345273437374104032150211631194990339661056364010583031820548861833464745045168197598471103247175679040947034381126607544544308007510986457088,27555880078863889761322341745983261751706799355540227171278929084764134194455117081998715429366929324341023997598935860506636472270113582434977054720,4.4232591679655087e-23
792,691,1894042818035531642667648966854107313828088182660437135157682542109894125152359121471927407663116097616831642763141304748839445143644226965660028867134761392605023134810112,106478474317500781189485859537996765632623219730099741607644950365494745618789201037126875232922902930378054185218501974393811224088288064199414775808,45372069815910345740092053387497918139564463122557991531527322009649142571069112503404410656577647081390262297640274854057975612277729479056794058752,5.719119314528017e-23
793,692,4993270575448572592133406645397295691733738030462931923409334057698185932705429097131517184858858371749473697260869656990123179466822467788323139885032327888223645351280640,197383581479113651258477143890419226120661003003740594966727111692218682262914679812460889092764200588025125370085965545844344773255880082923603361792,92804348517840389321060935237043670372096457836006414027946995987647851250768193831942504841782610340794941895254054708491392818432026720948644216832,4.1456901683747493e-23
794,696,1289712081632095730590379018019933760819831710668558488728449626063656612615303264709959316371352622218815149244995040528756518721948082577460506914525186510848832334462976,426849996250255158238254922941804610188734906735326090853962882420538785732088083042486097094483309808502717446518155074752040820280208871495183630336,258198611168275534561440373662557884896227475122995274500936691770224518379373870039486804290327236149664373779118682471210585712852820824225520549888,3.789057683899586e-22
795,696,2934183001865343550094350222908289509858201254753366234988146575222932815647094342129297193594574627133198023566643500364700442806901886336838895527077642851188057193840640,427799344818483674126122985792517334896123641006372439595128329200659715122744249938978613015740457833462679791616642054134028857914870442474254368768,175029621943241260205345371942330949606553791920908460804062207691879630641517941988428915154999825184114144048441177613843512452771856930064893476864,1.4655799436346793e-22
796,700,5907662212270726973846292933473406610992592826956980551223711849600972864262192279410313198240962243798044984241644191791240208192813536410171461991008116349336131792273408,11296386136083852154831714513652473896643512550209626052418129607953569985734156067790812963137694509096114783483680663536982089375555363656942886060032,6178299891816677927000272733783276206254228069967656328081562863560523209470381502903401229919693491036345389280422605897800734101949478274908450455552,2.1100673787348032e-21
797,700,15933906591364430552380522674614305217704354465179188244220216824345583583975595650770581137590096241257515457456592728068391039001401312625521521233713907549758025596141568,11321656494835255753587954069514177656259227886186486827490364291857979725641153705634106895629609746662452436648385902216804350409540390566104456495104,7059110919762042424323495836429960722007781644291765089052534320411304089975156300808553643399316639205432655446338638265697434156820984905963040407552,8.228941408135843e-22
798,700,28776507089600920249550023557885606973608518671220976707592069355842617175709199517355881223496470761399192408111243688346104873207620885238744958719085343015655801899450368,11346926853586659352344193625375881415874943222163347602562598975762389465548151343477400828121524984228790089813091140896626611443525417475266026930176,5979358410630030951094764492661676212172028906308314204569692923422967731450975406407953794189213524251072563867646431454014689848234204593073736908800,4.295067365916839e-22
799,704,76162257083502716061099014842941363900097949995987442820616674125115568414743955925272447105324551196627243301464410616094708453189709581898566778206399305124829141965733888,339421765434373912711566323736325705218384492589191043817918982418025165220979374630085065521184197047679845125432497870545488798965219119146220652593152,154418994904586260990231551740268104950722168471433173631163501824446439448367612572227628297674059164682174634283614679035577897849992858250512584146944,4.625404557415957e-21
800,704,142685128014808127757565275236422048257991949643023776666284473851171619884413533888171166045998472139394360503636934943747588308914246523572787548555789865035712587987156992,340179530611630742984259348310844641233453478382651413657928780659454682802373217911548309854556041091875058932980194848357015095723300600732439306829824,160677393910147326902238933573100696312752853137597352145978662496786954830292219627002580160068386473826475134362658827276536049183164158480831723077632,2.5040187153434964e-21
801,707,394043327721308950405122243829295369354253633048120787593561613711294927668133157726032703360631198281015252360782127037502793959789767771166842817559756617700283107495641088,5369246676846894194139848074046184330207986401133262080797752481233495860273983527108004729701452339744227463575978351031241149805442828169721652824768512,2777766746540558778265343654237714413754660189315544763276048212849435442433348240026911229941759990610635269921942979446845048165747252950843779058761728,1.474881238496697e-20
802,707,701438562659158844824210015821026113531892020591725295591841876718250792372569408079520818706091909650996014473621096875321887775151389495821158282141197266075334143050252288,5381223191611608692199475952409694943410943759665541969538908297523539802415816029987645028345427602487072369740147057976971104160601462032898816582090752,1995861241851391966971642104327170538573700626139296861303970570935434629565913958364197491324887986625810434193507149261147924066026128487189711291416576,7.502356775942662e-21
803,707,2210696728759403794571837088759383955357789689655055513792099097453245981825702881702321792051011184155439674079858153947674690111570507155789021660596469365807463606714892288,5393199706376323190259103830773205556613901118197821858280064113813583744557648532867285326989402865229917275904315764922701058515760095896075980339412992,3629617238035525725869636328221965705509393707152310892666206124577616094010044098143493199751855682309092866617058055601013892448527403031204109163167744,2.911491826039417e-21
804,707,3687012091186971956530882807735690950573941212748605922555303252597091073456989520619713191314475859483004766091856384967117848924315357613042215069141639806540230728899100672,5405176221141037688318731709136716169816858476730101747021219930103627686699481035746925625633378127972762182068484471868431012870918729759253144096735232,2666880489719931518812846870797418515645418808442099493780703240753017709873141792867451961374740091331388134224977415801765992868328562749420121029083136,1.5617526081340984e-21
805,707,9916857522808872201373542464338602076696345266154547113622817780537568723691260474619242951883254695379250272733409019342984058098283715290827183466129522623082218548216463360,5417152735905752186378359587500226783019815835262381635762375746393671628841313538626565924277353390715607088232653178814160967226077363622430307854057472,2770541542937080776775747550637559329004011420121833339411697996545168290899853517677462759197202819592441148136244824310597199326013739996983821481279488,5.889658878685962e-22
806,707,19648141695347932048380287994402320823634019368176186011152757175763631670932541530059501558975239384772981661606636223728089610999544537989318729905131778495080783949548486656,5429129250670466684437987465863737396222773193794661524503531562683715570983146041506206222921328653458451994396821885759890921581235997485607471611379712,2916730952850105112043883095961638390342459412293806528947272787324290023332443992964825885569966677188115989021330415338731091996262450722650153201696768,3.0300669308751994e-22
807,707,52365375020139634220689209829745267783744571017886203490837937957329482198750011153407733781979179411728712921774184729232279767657436227843509741519709178299903859994149257216,5441105765435181182497615344227248009425730552326941413244687378973759513124978544385846521565303916201296900560990592705620875936394631348784635368701952,2973219998263333242264110345782343644305852232142511200362016587556986801797234411243011461839910271251993632408316002334366357228768084005368686692007936,1.1462456514042535e-22
808,708,94581439757872390775532904729814696406527721847104325931289077652872170876037421232005738438651755936245909851716666364968576793363543342798145604230064202657433410389936177152,10464445281307202706237499631972504256390884531059688796516400154348911829057627185715689005787055084964280703041305321098762924388529864902810260855586816,5196187901767031692702161570302819251391016092191597832993810383302386478381507621272127706759947171680041897118724475003306493169628176980638057956900864,1.1811525552830528e-22
809,708,265095080632561698855656500679338162562270884217477190094477082726028732946304310288156035189463739569016422573775010798356030384615554742797038927945155403633456693196972097536,10487447897284475219997706375257005675406669908378673450829281943517303596899357932436574567224248594268683272593730661984539215965738333411473569301397504,5589316902334954188593333120554311839832646513432530887095931730598411339954501637957220741186147050763350737265020686058016766055599123294632415271583744,4.326130209536688e-23
810,708,499389852837459847932771754911429625675043552750826853723137880635411607938767483833488335336774879187816685682660844705216444536982584601081851261715772318478055557687643471872,10510450513261747733757913118541507094422455285697658105142163732685695364741088679157460128661442103573085842146156002870315507542946801920136877747208192,5355775385775476317757553419589695386051657524890352434805436756215869098747784109768697975895356570319327767732067712316601640376572325481585261227802624,2.2663997679985982e-23
811,712,54594321839592839288735935215794537419052989419018488866668549260486259399414728131017748346690261681494432336871691901456565764052388615248957793312972739714413812476194848768,7019031262020973784957412886754251452174414676768303887936422564945623208942892387190908381141308990164744834970331064197743921440950265784500594877136896,4774266480723930263563704080125487575309163329920780562028353788860105004454130571900261771105996043778625535553533078015997183029681286914902764090818560,1.5409565205719895e-22
812,712,83714865369625758035766201259053604016208943217521776766643352176614892770788598694943018447013169237480267496757415978492958248627903147278479835472221403082544852964554571776,7033809760022121765940144593378601253797555383883401377702836034138956330059681243203764142570169300095335002748349295441644279139505250763013103946825728,2961246067426759060336010105693270700733897182018659613120583731888969399486311285925427040470206826599590561929058717783453896098608643135544241296506880,8.516972370867153e-23
