d,betaprime,total cost,preprocessing,single enum,probability
210,172,131409910071244047593477505024,8570770894344121902694400,13909003946395132581904384,0.00012202250546001746
211,172,237095698833847080636393717760,8662465982214938017398784,14867791608011957938946048,7.079298590515978e-05
212,172,295542161267609714266849935360,8845856157956570246807552,15500072372623885807386624,5.876202245796758e-05
213,172,534203888335540543079478984704,8937551245827386361511936,16317017049719950809235456,3.372315343744508e-05
214,172,688599705634886458667572396032,9029246333698202476216320,16845423424350727480279040,2.6804317872479626e-05
215,172,1284995739334216821861473320960,9120941421569018590920704,17778820356178008885690368,1.4932966846842752e-05
216,176,1500927914118249922715147304960,41041212050496033319288832,71117881388415112043298816,5.3304721390987436e-05
217,176,2754164026301287299332991614976,41462450355705691936653312,75713097010746112805437440,3.034891690591653e-05
218,176,3520068755143757377149304045568,41883688660915350554017792,77736744224810270791303168,2.424105722324174e-05
219,176,6560286830448148570273501675520,42304926966125009171382272,82289000908925589801402368,1.3547953726852958e-05
220,176,8252721952699699772189283713024,43147403576544326406111232,84149953337685337400410112,1.1003285486979725e-05
221,180,14002176854719953149794726182912,191848329146740930550693888,344298074564447952632283136,2.731394965735669e-05
222,184,17739162511676522422928714760192,866930614754316581272027136,1385371944068834552136597504,9.056836919235356e-05
223,184,32090675247408415736901421498368,875922435427251258317078528,1469938482491334535971602432,5.214524091681741e-05
224,184,39876455290311578123380000292864,893906076773120612407181312,1522233867872051470931066880,4.322139213752676e-05
225,184,73343837224071638834617969016832,902897897446055289452232704,1607813128179949211094089728,2.441914179554765e-05
226,188,94279439001418252050943373737984,4151279351846900937011494912,6681916576602909745321345024,8.196423816681304e-05
227,190,163366183750006000366134484795392,8818295319412737883947139072,13799563790912749336726077440,9.875758971264454e-05
228,190,202061290650041736644515845898240,9001295523966793855688245248,14363785597298294218968530944,8.248383713804738e-05
229,190,364257830552297747006288079880192,9092795626243821841558798336,15011239341198830389981872128,4.720339104362324e-05
230,190,471860163052271426234186301702144,9184295728520849827429351424,15471740938078191770853703680,3.7273867499903835e-05
231,190,856234793828799877689841480105984,9275795830797877813299904512,16501880374519038214647316480,2.1475774062169847e-05
