k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
236,1.2,286,0.0,118.00498246259575,3.334566317502939e+35,164.9591682700168,7.365965153492104,212,1.5246115894428628e+35,1.3801740723354118e+35,0.871113477795067,"Strategy<236, (212,212,212,212), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.334566317502939e+35}>"
238,1.2,288,0.0,119.18164869628482,7.537914208091754e+35,212.93024749780102,7.734237094076297,214,3.922061996631537e+35,3.556532411359314e+35,0.9921304755581821,"Strategy<238, (214,214,214,214), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.537914208091754e+35}>"
240,1.2,290,0.0,120.37323501967714,1.7216878554860156e+36,240.5392254524492,7.9101283675592065,214,1.0902319435144022e+36,3.649797037325177e+35,0.8452238555380457,"Strategy<240, (214,214,214,214), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.7216878554860156e+36}>"
242,1.2,292,0.0,121.53136370184764,3.842252379314211e+36,296.96748598645326,8.21416117341389,216,2.6943049659697887e+36,9.650651623819353e+35,0.9524023325622537,"Strategy<242, (216,216,216,216), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.842252379314211e+36}>"
244,1.2,294,0.0,122.91578552409217,1.0030864950029529e+37,316.2265737672023,8.304814797924124,218,7.494979284315484e+36,2.535885665714045e+36,1.1551944682582052,"Strategy<244, (218,218,218,218), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.0030864950029529e+37}>"
246,1.2,296,0.0,124.2066332648416,2.454269629164811e+37,343.54048499930195,8.424336315211205,220,7.414007043404101e+36,6.480364573578808e+36,0.5661306097696841,"Strategy<246, (220,220,220,220), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.454269629164811e+37}>"
248,1.2,298,0.0,125.33815687288495,5.377059224825402e+37,440.67799142722333,8.783581036352253,222,1.8851074802170723e+37,1.6936314391648005e+37,0.665556909408614,"Strategy<248, (222,222,222,222), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.377059224825402e+37}>"
250,1.2,300,0.0,126.5047890933787,1.2070801613626157e+38,520.6737450006026,9.024235850368045,224,5.078127242162563e+37,4.781875177988975e+37,0.816847359086827,"Strategy<250, (224,224,224,224), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.2070801613626157e+38}>"
252,1.2,304,0.0,128.86609288497738,6.202394450726085e+38,264.5722358046629,8.047517862999204,226,4.023522141813309e+38,1.3349447968281238e+38,0.8639352077993271,"Strategy<252, (226,226,226,226), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 6.202394450726085e+38}>"
254,1.2,306,0.0,130.16837414691668,1.529625464877417e+39,296.98005423755706,8.214222229828186,228,1.1833170842943633e+39,3.463083805830536e+38,1.1002652989829342,"Strategy<254, (228,228,228,228), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.529625464877417e+39}>"
256,1.2,308,0.0,131.6438661503973,4.253558953736167e+39,287.7272502677323,8.168558053063887,230,3.3287193415074084e+39,9.248396122287581e+38,1.2804118542847034,"Strategy<256, (230,230,230,230), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.253558953736167e+39}>"
258,1.2,310,0.0,132.74802402972597,9.144018542662148e+39,371.9678158635663,8.53903398878893,232,3.389958505832208e+39,2.5943084124484722e+39,0.6544460611448464,"Strategy<258, (232,232,232,232), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 9.144018542662148e+39}>"
260,1.2,312,0.0,133.77490192502393,1.8631942979901482e+40,548.263413831986,9.098725394133055,234,1.201658060004602e+40,6.615362379855463e+39,1.0197127386176446,"Strategy<260, (234,234,234,234), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.8631942979901482e+40}>"
262,1.2,314,0.0,135.2353006827532,5.127220300968727e+40,596.9602131508162,9.22149097017133,234,2.0141148882056877e+40,6.780265297570454e+39,0.5250684113288608,"Strategy<262, (234,234,234,234), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.127220300968727e+40}>"
264,1.2,316,0.0,136.61729240328756,1.3362968349927697e+41,578.967747500552,9.17733917215673,238,8.220345158332856e+40,5.142623191594841e+40,1.6546091956266695,"Strategy<264, (238,238,238,238), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.3362968349927697e+41}>"
266,1.2,318,0.0,137.67751024580357,2.7865081159951263e+41,952.6507254233137,9.89580355914462,240,1.345089387325252e+41,1.3285686820772668e+41,0.9595012675739844,"Strategy<266, (240,240,240,240), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.7865081159951263e+41}>"
268,1.2,320,0.0,138.77966666515357,5.9819455343569145e+41,1298.7674309557376,10.342927396551648,240,4.0469885915877635e+41,1.3616993591356264e+41,0.9041687055923432,"Strategy<268, (240,240,240,240), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.9819455343569145e+41}>"
270,1.2,322,0.0,140.18313173344785,1.582441040814473e+42,1231.5779032746723,10.266292172842718,242,1.2074454936876577e+42,3.749955471268152e+41,1.0228178133898358,"Strategy<270, (242,242,242,242), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.582441040814473e+42}>"
272,1.2,326,0.0,142.76708022043218,9.487975175276363e+42,640.8453359784273,9.323832403185603,244,3.229791289126863e+42,1.0675446040529526e+42,0.4529244452892072,"Strategy<272, (244,244,244,244), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 9.487975175276363e+42}>"
274,1.2,328,0.0,143.93347391415023,2.129575433904495e+43,835.1167877805566,9.705834156666835,246,8.852844859193045e+42,2.8390362115686365e+42,0.5490240394689878,"Strategy<274, (246,246,246,246), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.129575433904495e+43}>"
276,1.2,330,0.0,145.2814369620834,5.420886804973799e+43,896.6718270634518,9.808436259537805,250,2.395761728868605e+43,2.0660059892723125e+43,0.8230697077177732,"Strategy<276, (250,250,250,250), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.420886804973799e+43}>"
278,1.2,332,0.0,146.4206236212218,1.193987262679402e+44,1127.218874088105,10.138551958027442,252,6.027019613681127e+43,5.396741582807435e+43,0.9567741259527959,"Strategy<278, (252,252,252,252), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.193987262679402e+44}>"
280,1.2,334,0.0,147.64899091382412,2.7975322035960353e+44,1544.8954220536639,10.593293466357446,252,1.7039029283858766e+44,5.528020092181119e+43,0.8066770186606428,"Strategy<280, (252,252,252,252), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.7975322035960353e+44}>"
282,1.2,336,0.0,149.08772641685653,7.58363874662874e+44,1419.7860133741963,10.471457791358764,254,5.1228369263056545e+44,1.5292946479492096e+44,0.8771688362940585,"Strategy<282, (254,254,254,254), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.58363874662874e+44}>"
284,1.2,338,0.0,150.23871083978682,1.684063536846267e+45,2060.457585576565,11.008749050775936,256,1.2719938654180301e+45,4.1206967142823675e+44,1.0924776513219805,"Strategy<284, (256,256,256,256), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.684063536846267e+45}>"
