k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
182,1.05,196,0.15,80.28265164639362,1.4705719470091917e+24,3.54929005076286,1.8275304773851895,176,5.6946023201181456e+23,4.355645320625408e+23,0.6834244092023832,"Strategy<182, (176,176,176,176), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.4705719470091917e+24}>"
184,1.05,198,0.15,81.37760485540753,3.141232171931079e+24,3.6991785399966624,1.8872049334848051,180,1.1238470305921134e+24,8.792144923317942e+23,0.6376674544538748,"Strategy<184, (180,180,180,180), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.141232171931079e+24}>"
186,1.05,200,0.15,82.44544493903571,6.58494167329467e+24,3.8733291973957455,1.953574122400946,184,4.494347544996289e+24,2.085425542657305e+24,0.9992150901408835,"Strategy<186, (184,184,184,184), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 6.58494167329467e+24}>"
188,1.05,202,0.15,83.44363143139762,1.3153338838965109e+25,3.7913076523406475,1.9226955312902108,182,4.0632129972207993e+24,3.1515819543593486e+24,0.5485143384436526,"Strategy<188, (182,182,182,182), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.3153338838965109e+25}>"
190,1.05,204,0.15,84.39213817775783,2.5384288191269037e+25,4.33294945576448,2.115349407543722,186,1.2750063993247744e+25,7.696020391108685e+24,0.8054621910331482,"Strategy<190, (186,186,186,186), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.5384288191269037e+25}>"
192,1.05,206,0.15,85.53636106575824,5.610614124980115e+25,4.236209558483182,2.0827739589021275,188,3.417406762065129e+25,1.4578814977578622e+25,0.868940217812657,"Strategy<192, (188,188,188,188), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 5.610614124980115e+25}>"
194,1.05,208,0.15,86.4639028033553,1.0671569226269064e+26,4.578458977564961,2.194862096241278,188,3.0526916529732757e+25,2.3535277161924477e+25,0.5066002248158415,"Strategy<194, (188,188,188,188), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.0671569226269064e+26}>"
196,1.05,210,0.15,87.45621137269833,2.1229654694186813e+26,5.646362480149862,2.497321748611974,192,7.360393845835051e+25,5.144520970156956e+25,0.5890305328148437,"Strategy<196, (192,192,192,192), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.1229654694186813e+26}>"
198,1.05,212,0.15,88.54705857174464,4.521896918477662e+26,5.740215980600214,2.5211050205732253,194,1.3679317443383456e+26,9.791915036247957e+25,0.5190572209579076,"Strategy<198, (194,194,194,194), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.521896918477662e+26}>"
200,1.05,214,0.15,89.38965162968813,8.108983981062936e+26,8.024710649071482,3.004449373209947,196,4.226357543574678e+26,2.1988121989339087e+26,0.7923520082803723,"Strategy<200, (196,196,196,196), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.108983981062936e+26}>"
202,1.05,216,0.15,90.48481757034875,1.7323843065551503e+27,7.3271181975852,2.8732458887351653,200,6.740599067021327e+26,4.426973872889308e+26,0.6446360023958758,"Strategy<202, (200,200,200,200), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.7323843065551503e+27}>"
204,1.05,218,0.15,91.70691380737183,4.041400266721147e+27,7.046296895260057,2.816865263975001,200,1.2246368529281619e+27,6.883250420053359e+26,0.47334135910410935,"Strategy<204, (200,200,200,200), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.041400266721147e+27}>"
206,1.05,220,0.15,92.7587663715035,8.378591920428178e+27,8.311784679607621,3.0551582810845326,204,2.864744906372775e+27,1.598276134568779e+27,0.5326695802023828,"Strategy<206, (204,204,204,204), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.378591920428178e+27}>"
208,1.05,222,0.15,93.89208077413342,1.8379456653517093e+28,7.711295394020905,2.9469732338821517,202,4.668942145871052e+27,1.8197172858182916e+27,0.35303869717213177,"Strategy<208, (202,202,202,202), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.8379456653517093e+28}>"
210,1.05,224,0.15,95.07826568815389,4.182249210436138e+28,7.618648004803806,2.9295350016788753,208,1.3055233028076886e+28,1.1678441103964408e+28,0.5913964684438779,"Strategy<210, (208,208,208,208), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.182249210436138e+28}>"
212,1.05,226,0.15,96.17447892670783,8.941347510188991e+28,8.344304004603096,3.0607917199314785,206,1.9630106456510132e+28,1.1678441117816678e+28,0.3501546890851695,"Strategy<212, (206,206,206,206), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.941347510188991e+28}>"
214,1.05,228,0.15,97.06123779764499,1.6532707925535103e+29,9.170297472554884,3.1969685337351526,212,8.326655757653322e+28,5.1300488152117095e+28,0.8139443721787935,"Strategy<214, (212,212,212,212), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.6532707925535103e+29}>"
216,1.05,230,0.15,98.16725272578107,3.5586695509289665e+29,9.831958136284614,3.297478772840033,214,1.2306337457862991e+29,9.826997195295819e+28,0.6219553216842248,"Strategy<216, (214,214,214,214), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.5586695509289665e+29}>"
218,1.05,232,0.15,99.31549654012069,7.887574836962956e+29,10.047003753997028,3.3286934158194215,216,3.33613127241789e+29,1.704164776929315e+29,0.6390172078909782,"Strategy<218, (216,216,216,216), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 7.887574836962956e+29}>"
220,1.05,234,0.15,100.26694660352307,1.5253113478798926e+30,12.412332211862148,3.633702310626872,218,6.2851848677160274e+29,3.9137900487276004e+29,0.6686487273971768,"Strategy<220, (218,218,218,218), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.5253113478798926e+30}>"
222,1.05,236,0.15,101.4340725900111,3.4252985597934603e+30,11.649220902734644,3.542161565874499,220,9.826733109247459e+29,7.311532817564189e+29,0.5003437109974161,"Strategy<222, (220,220,220,220), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.4252985597934603e+30}>"
224,1.05,238,0.15,102.61167370533232,7.74803708218763e+30,11.79030229264143,3.559528803069655,220,1.707663442707064e+30,1.0855810129700028e+30,0.3605099493003981,"Strategy<224, (220,220,220,220), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 7.74803708218763e+30}>"
226,1.05,240,0.15,103.80786699837537,1.7753408755452398e+31,11.506212253504616,3.524341083663324,220,2.31556209404816e+30,1.5679202907356075e+30,0.21874573149739926,"Strategy<226, (220,220,220,220), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.7753408755452398e+31}>"
228,1.05,242,0.15,104.82714532904498,3.598446944805346e+31,11.707578655487543,3.5493708254719065,226,1.1321886959853139e+30,6.178951898497229e+29,0.048634422368278266,"Strategy<228, (226,226,226,226), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.598446944805346e+31}>"
230,1.05,244,0.15,105.99443121293942,8.081708251792775e+31,12.682189099488506,3.6647318885025646,226,1.7970959151250463e+30,8.44411374511283e+29,0.03268501172447496,"Strategy<230, (226,226,226,226), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.081708251792775e+31}>"
232,1.05,246,0.15,107.33947521504346,2.0530605525784644e+32,11.51973925569965,3.526036157260791,222,1.4254100699640643e+31,7.370910318709538e+30,0.10533060503837094,"Strategy<232, (222,222,222,222), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.0530605525784644e+32}>"
234,1.05,248,0.15,108.20376284107692,3.737474677563423e+32,13.481941186131946,3.752956331613338,232,9.243000334004515e+30,5.081574184178883e+30,0.03832688045801567,"Strategy<234, (232,232,232,232), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.737474677563423e+32}>"
236,1.05,250,0.15,109.42863389407702,8.735769908967676e+32,13.585843631910079,3.7640322493897127,234,2.4644634311020144e+31,1.049739980954585e+31,0.04022774693789846,"Strategy<236, (234,234,234,234), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.735769908967676e+32}>"
238,1.05,252,0.15,110.59650840977423,1.962756602917129e+33,14.399760394115667,3.8479729009232106,236,4.680005081844794e+31,1.644286407809216e+31,0.032221476062057774,"Strategy<238, (236,236,236,236), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.962756602917129e+33}>"
240,1.05,254,0.15,111.36802637364546,3.35055303274813e+33,20.63228257087032,4.366831531793359,238,4.7878370107401145e+31,2.8834310996149465e+31,0.02289552809753043,"Strategy<240, (238,238,238,238), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.35055303274813e+33}>"
242,1.05,256,0.15,112.35493620734903,6.640579178173777e+33,21.831221631105283,4.448320957777915,240,8.758915514657385e+31,4.888178457795239e+31,0.02055105978904344,"Strategy<242, (240,240,240,240), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 6.640579178173777e+33}>"
244,1.05,258,0.15,113.4300499014249,1.3990957263043507e+34,24.409668218573568,4.609380780720416,242,1.6848365486993048e+32,8.826173840548628e+31,0.018350809629988533,"Strategy<244, (242,242,242,242), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.3990957263043507e+34}>"
246,1.05,260,0.15,114.63953326798841,3.2354761483102604e+34,25.209709370485147,4.6559075811053665,242,2.2042365224078177e+32,1.1696781037118523e+32,0.010427876675529534,"Strategy<246, (242,242,242,242), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.2354761483102604e+34}>"
248,1.05,262,0.15,115.54716849493886,6.069649753398094e+34,26.761733543561977,4.742099667282862,246,8.636399212048e+32,2.6123951354902812e+32,0.018532855773499356,"Strategy<248, (246,246,246,246), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 6.069649753398094e+34}>"
250,1.05,264,0.15,116.70308515091753,1.3524749092959917e+35,25.280162979000526,4.659933859361156,248,1.0494128923459762e+33,4.4570780678338846e+32,0.011054701930904026,"Strategy<250, (248,248,248,248), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.3524749092959917e+35}>"
252,1.05,266,0.15,117.74621163469442,2.7870295783417416e+35,30.413831815136703,4.92665568673906,250,2.025838083418063e+33,8.722838365685267e+32,0.010398604817502323,"Strategy<252, (250,250,250,250), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.7870295783417416e+35}>"
254,1.05,268,0.15,118.60793818485486,5.064622936780743e+35,27.73519578442274,4.79364600445803,252,4.974433478547863e+33,1.9242805643399405e+33,0.013621377403611561,"Strategy<254, (252,252,252,252), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 5.064622936780743e+35}>"
256,1.05,270,0.15,119.74405920214141,1.1131498251015875e+36,31.511296697430524,4.977797217711915,254,1.0230135626005725e+34,3.9078307237948655e+33,0.012700865625622625,"Strategy<256, (254,254,254,254), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.1131498251015875e+36}>"
258,1.05,272,0.15,121.164133213943,2.978780457927375e+36,29.059950312367118,4.860960331094082,254,1.6324966266133065e+34,5.913330397395039e+33,0.00746557088634905,"Strategy<258, (254,254,254,254), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.978780457927375e+36}>"
260,1.05,276,0.15,123.80271670263951,1.8549460040678786e+37,10.351285653644192,3.3717380598048514,252,5.592351760090554e+34,1.1821830290019384e+34,0.0036521466254198255,"Strategy<260, (252,252,252,252), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.8549460040678786e+37}>"
262,1.05,278,0.15,125.17395738151676,4.7986143432538375e+37,8.670234733470013,3.1160710527583992,252,6.4133258082636675e+34,1.962783072801059e+34,0.001745526579530262,"Strategy<262, (252,252,252,252), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.7986143432538375e+37}>"
264,1.05,280,0.15,126.0909886771806,9.060867398527938e+37,10.285427913152917,3.3625299116322163,262,2.992976083540237e+35,1.1343246013591749e+35,0.004555083419022277,"Strategy<264, (262,262,262,262), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 9.060867398527938e+37}>"
266,1.05,282,0.15,127.00248302309788,1.704342656691287e+38,12.743634088795343,3.6717048429885266,264,9.746042071453785e+35,2.865755215911578e+35,0.007399801464717888,"Strategy<266, (264,264,264,264), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.704342656691287e+38}>"
268,1.05,284,0.15,128.24832160818062,4.041957080252232e+38,11.442235191047315,3.516296998756584,266,1.5563018149299453e+36,5.66546262009043e+35,0.005252030228897222,"Strategy<268, (266,266,266,266), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.041957080252232e+38}>"
270,1.05,286,0.15,129.40215916532085,8.993555362823694e+38,13.417565043696206,3.746050976699887,268,2.3640901889754665e+36,8.850267583525712e+35,0.003612716902548668,"Strategy<270, (268,268,268,268), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.993555362823694e+38}>"
272,1.05,288,0.15,130.35115003123352,1.7362254930766895e+39,17.94591499709231,4.1655835777022245,270,3.855975077764334e+36,1.7321835338584175e+36,0.003218567308166994,"Strategy<272, (270,270,270,270), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.7362254930766895e+39}>"
