k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
298,1.4,398,0.0,159.68505688442184,1.1748758627333077e+48,5501.432237921937,12.425591542127918,266,7.214601540376646e+47,1.4221133698708195e+47,0.7351172310370263,"Strategy<298, (266,266,266,266), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.1748758627333077e+48}>"
300,1.4,400,0.0,160.83865070696302,2.6137155696179005e+48,7190.021781843255,12.811780425912147,268,2.197284546086526e+48,4.164310235313746e+47,1.2172720927555145,"Strategy<300, (268,268,268,268), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.6137155696179005e+48}>"
302,1.4,402,0.0,162.08466296995485,6.199339077211093e+48,8975.1685560122,13.131723318042283,270,5.153197338887164e+48,1.0461417383239282e+48,1.6191945141456823,"Strategy<302, (270,270,270,270), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.199339077211093e+48}>"
304,1.4,404,0.0,163.6746843928058,1.8663347097646483e+49,9148.727216346902,13.159355332278597,274,9.270738472359174e+48,9.392608625287307e+48,1.3341794729115934,"Strategy<304, (274,274,274,274), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.8663347097646483e+49}>"
306,1.4,406,0.0,164.3288324564452,2.937025531357741e+49,14746.102608510255,13.848046080440565,272,1.9846184674316646e+49,3.308293747750119e+48,0.7883649009807148,"Strategy<306, (272,272,272,272), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.937025531357741e+49}>"
308,1.4,408,0.0,165.39820231162753,6.163396745415816e+49,22575.371719843566,14.462462122469748,274,5.195680775755906e+49,9.6771596965991e+48,1.1220166975717414,"Strategy<308, (274,274,274,274), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.163396745415816e+49}>"
310,1.4,412,0.0,168.2542694946863,4.462538915878326e+50,9867.586402699812,13.268481531382523,280,2.1464768877077498e+50,2.316062028170577e+50,1.1344051290082628,"Strategy<310, (280,280,280,280), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 4.462538915878326e+50}>"
312,1.4,414,0.0,169.21351360493014,8.676473941460424e+50,13937.222929294301,13.766655504223193,278,4.482190484578389e+50,7.43591938831729e+49,0.6022933346735222,"Strategy<312, (278,278,278,278), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 8.676473941460424e+50}>"
314,1.4,416,0.0,170.23931721363147,1.7666109689481284e+51,21615.36185886961,14.39976936788259,280,1.309325029069718e+51,2.385212343280709e+50,0.8761670173028553,"Strategy<314, (280,280,280,280), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.7666109689481284e+51}>"
316,1.4,418,0.0,171.3214680773857,3.740251385471289e+51,30323.3930992892,14.888143575460429,282,3.145072961222465e+51,5.9517842424882386e+50,1.2211152419141982,"Strategy<316, (282,282,282,282), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.740251385471289e+51}>"
318,1.4,420,0.0,173.0401295738867,1.231032320297866e+52,26445.952817385412,14.690759334514762,286,5.4245951652324354e+51,5.366338798340306e+51,0.8765760074407892,"Strategy<318, (286,286,286,286), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.231032320297866e+52}>"
320,1.4,424,0.0,175.09337261448954,5.109250533244703e+52,20863.91000680624,14.348721931406386,286,3.440801891754036e+52,5.52411143923565e+51,0.7815653215074685,"Strategy<320, (286,286,286,286), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 5.109250533244703e+52}>"
322,1.4,426,0.0,176.01991679960824,9.711242319100859e+52,32448.370045148098,14.985858389766404,288,7.869131655580947e+52,1.549849379133598e+52,0.9699048510187548,"Strategy<322, (288,288,288,288), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 9.711242319100859e+52}>"
324,1.4,428,0.0,177.66306290047407,3.0332698935551294e+53,30960.6226639431,14.918146866055983,290,2.5504119326828586e+53,4.82857960872271e+52,1.6778750439172179,"Strategy<324, (290,290,290,290), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.0332698935551294e+53}>"
326,1.4,430,0.0,179.08841354091663,8.146749294816888e+53,36544.99149201832,15.157386077252443,294,3.986136155142853e+53,4.160613139674035e+53,1.1309732687747496,"Strategy<326, (294,294,294,294), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 8.146749294816888e+53}>"
328,1.4,432,0.0,179.98662156060274,1.5183500495456104e+54,55495.98103744103,15.760095676286141,292,9.074042186649103e+53,1.399586126016078e+53,0.6898032713733948,"Strategy<328, (292,292,292,292), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.5183500495456104e+54}>"
330,1.4,434,0.0,180.9137379099389,2.8870994140431874e+54,96062.82137397928,16.55169056083427,294,2.458977977240229e+54,4.281214368029583e+53,1.0439460510561513,"Strategy<330, (294,294,294,294), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.8870994140431874e+54}>"
332,1.4,438,0.0,183.9137295322981,2.3096661191074133e+55,37196.3833273861,15.182874731815488,300,1.0687596370484141e+55,1.052639801999869e+55,0.9184874911132664,"Strategy<332, (300,300,300,300), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.3096661191074133e+55}>"
334,1.4,440,0.0,184.99143089980993,4.874944117370804e+55,53321.01874716115,15.702416724256846,298,2.284965221996707e+55,3.7230864263272736e+54,0.5450880667864102,"Strategy<334, (298,298,298,298), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 4.874944117370804e+55}>"
336,1.4,442,0.0,185.8811770608362,9.032540647880704e+55,91621.07490186983,16.483391868256714,300,5.894711288244179e+55,1.082708077003222e+55,0.7724758334615971,"Strategy<336, (300,300,300,300), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 9.032540647880704e+55}>"
338,1.4,444,0.0,186.99195847810577,1.950690863520152e+56,127652.55153435157,16.96186284922976,302,1.630149277966669e+56,3.2054158555348295e+55,1.1414336185249383,"Strategy<338, (302,302,302,302), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.950690863520152e+56}>"
340,1.4,446,0.0,188.67051668055126,6.244315215019773e+56,119322.96704958347,16.864512231296498,304,5.2609174824430605e+56,9.833977325767122e+55,1.6426195443853253,"Strategy<340, (304,304,304,304), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.244315215019773e+56}>"
342,1.4,450,0.0,190.8931575380437,2.9145156116088737e+57,82645.22052361828,16.334643768622357,306,1.3435893086990218e+57,2.532352448343542e+56,0.5478867730792135,"Strategy<342, (306,306,306,306), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.9145156116088737e+57}>"
344,1.4,452,0.0,191.92030352633859,5.939749619162024e+57,125108.55256273657,16.932820891583166,308,4.144297855882627e+57,8.125215170877337e+56,0.8345165521757576,"Strategy<344, (308,308,308,308), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 5.939749619162024e+57}>"
346,1.4,454,0.0,193.4106192806568,1.668775378408113e+58,134701.45662699235,17.03940592625541,310,1.4117118307162822e+58,2.570635476918308e+57,1.5442730734391976,"Strategy<346, (310,310,310,310), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.668775378408113e+58}>"
348,1.4,456,0.0,195.02485359635006,5.108940354933476e+58,134472.05465870493,17.0369468643621,310,1.565370381569556e+58,2.6058630675805794e+57,0.35740418980706423,"Strategy<348, (310,310,310,310), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 5.108940354933476e+58}>"
350,1.4,458,0.0,195.8905787778513,9.3097941877794e+58,236345.02725396605,17.85053498486422,312,3.8339940493721655e+58,7.16230869643186e+57,0.4887567681129033,"Strategy<350, (312,312,312,312), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 9.3097941877794e+58}>"
352,1.4,460,0.0,197.2286338703728,2.3536116160446917e+59,277689.5117007028,18.083113162205255,314,1.56220800876693e+59,2.260193349612113e+58,0.7597801317505842,"Strategy<352, (314,314,314,314), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.3536116160446917e+59}>"
354,1.4,464,0.0,199.69453922741093,1.3003081294742393e+60,167606.86057688954,17.35472167787553,318,1.107518464344617e+60,1.9278966512962233e+59,1.6193391137363902,"Strategy<354, (318,318,318,318), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.3003081294742393e+60}>"
