k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
238,1.1,264,0.15,106.81958191278157,1.4318524931087873e+32,197.3892208170897,7.624899397915873,232,5.745570915933352e+31,6.556639647708345e+31,0.8591814186761356,"Strategy<238, (232,232,232,232), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.4318524931087873e+32}>"
240,1.1,268,0.15,108.67604350076917,5.1850017083393586e+32,133.32600610171565,7.058814404669655,234,3.1555079799326427e+32,1.9628017995666237e+32,0.9871375300160794,"Strategy<240, (234,234,234,234), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 5.1850017083393586e+32}>"
242,1.1,270,0.15,109.8083411606039,1.1365916559690542e+33,127.54972732402484,6.994916004523048,240,5.0769888519333716e+32,6.28892770775717e+32,1.1946474489673073,"Strategy<242, (240,240,240,240), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.1365916559690542e+33}>"
244,1.1,272,0.15,110.80076689212875,2.2612801847863043e+33,151.02711603312792,7.238663790016561,242,1.0347255165764299e+33,1.2265546682098745e+33,1.1511940134621144,"Strategy<244, (242,242,242,242), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.2612801847863043e+33}>"
246,1.1,274,0.15,111.59252839229212,3.9146986678875044e+33,208.3568118361806,7.702912456801657,242,1.6373245645082754e+33,1.9242805643732876e+33,0.909803137109278,"Strategy<246, (242,242,242,242), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.9146986678875044e+33}>"
248,1.1,276,0.15,112.65869065617001,8.196815499286336e+33,198.16762914491483,7.630577506051701,246,3.17657318415199e+33,3.907830723852939e+33,0.8642873453259671,"Strategy<248, (246,246,246,246), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 8.196815499286336e+33}>"
250,1.1,278,0.15,113.75257400356098,1.749592301474e+34,195.42144820371294,7.610445006717697,248,1.057984278048939e+34,6.916080234250611e+33,1.0595351397344044,"Strategy<250, (248,248,248,248), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.749592301474e+34}>"
252,1.1,280,0.15,115.03304692807158,4.250085020735392e+34,199.4413016350208,7.639820393361891,250,1.6684717020925495e+34,1.9627830728028705e+34,0.8543957961262394,"Strategy<252, (250,250,250,250), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.250085020735392e+34}>"
254,1.1,282,0.15,116.17534514387118,9.381313406728905e+34,149.73202859328705,7.226239045441711,248,3.63026708570427e+34,2.35308309470331e+34,0.6377945092545273,"Strategy<254, (248,248,248,248), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 9.381313406728905e+34}>"
256,1.1,284,0.15,117.27536978884268,2.0109629027800027e+35,174.427854233303,7.446486631010643,254,5.964912186453629e+34,1.1343246013622756e+35,0.8606900791729761,"Strategy<256, (254,254,254,254), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.0109629027800027e+35}>"
258,1.1,286,0.15,118.37171735548897,4.299694132549652e+35,201.32411615867443,7.653376189548128,254,1.5677137934953154e+35,1.7103556170226864e+35,0.7623959540987529,"Strategy<258, (254,254,254,254), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.299694132549652e+35}>"
260,1.1,288,0.15,119.17515857115167,7.504080217308243e+35,255.87514264446375,7.999296191292695,258,3.479587834919108e+35,4.0244923823891346e+35,1.035512959190892,"Strategy<260, (258,258,258,258), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 7.504080217308243e+35}>"
262,1.1,290,0.15,120.15843405791286,1.4835182163139766e+36,280.4489509726477,8.131594376362298,260,7.04651623407564e+35,7.788665929064126e+35,1.018825604590955,"Strategy<262, (260,260,260,260), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.4835182163139766e+36}>"
264,1.1,292,0.15,121.34427671379831,3.3749480562640706e+36,276.13728242490185,8.109241875014513,262,2.066342910156262e+36,1.3086051461078088e+36,1.0104578928337116,"Strategy<264, (262,262,262,262), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.3749480562640706e+36}>"
266,1.1,294,0.15,122.15729527834877,5.929390701394282e+36,366.30271595514546,8.516892587737642,264,2.835033703867401e+36,3.094356997526881e+36,1.0265362548357442,"Strategy<266, (264,264,264,264), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 5.929390701394282e+36}>"
268,1.1,296,0.15,123.15789004334044,1.1863671308066363e+37,389.8373643656096,8.606728563596747,262,8.769314310539084e+36,3.094356997527279e+36,1.080317413910672,"Strategy<268, (262,262,262,262), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.1863671308066363e+37}>"
270,1.1,298,0.15,124.7702330702972,3.6272936879154695e+37,332.67671282530534,8.377977071723544,262,1.6001507757393334e+37,4.7824408245629236e+36,0.5729877525825696,"Strategy<270, (262,262,262,262), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.6272936879154695e+37}>"
