k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
270,1.05,286,0.0,149.2873826762151,8.709238017988685e+44,2.2377381523810485,1.16204123007547,232,7.207293794908622e+39,1.8173906101621887e+39,1.0362197457952783e-05,"Strategy<270, (232,232,232,232), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 8.709238017988685e+44}>"
272,1.05,288,0.0,150.70979871152775,2.334371931655737e+45,2.6046940320441014,1.3811139120900096,234,2.0118261709203296e+40,4.636527367275572e+39,1.0604475122745606e-05,"Strategy<272, (234,234,234,234), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.334371931655737e+45}>"
274,1.05,290,0.0,152.13190686524518,6.255575412668402e+45,2.8429745920688805,1.5074012055718866,242,7.747575316371938e+41,2.289444713366828e+41,0.00016044918920507964,"Strategy<274, (242,242,242,242), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6.255575412668402e+45}>"
276,1.05,292,0.0,153.5960530269847,1.7259140998131236e+46,2.8163374273646187,1.4938201946365097,236,4.949348575341192e+40,1.2808134174932455e+40,3.60977524519269e-06,"Strategy<276, (236,236,236,236), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.7259140998131236e+46}>"
278,1.05,294,0.0,155.11058879228062,4.931055283695124e+46,2.729405574428005,1.44858678696861,240,3.601043523808485e+41,9.310005573769521e+40,9.190819855885525e-06,"Strategy<278, (240,240,240,240), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.931055283695124e+46}>"
280,1.05,296,0.0,156.55260941750558,1.3397733479374031e+47,3.2258401773977825,1.6896749626760064,242,8.456217004022375e+41,2.5632904804733267e+41,8.224904235824936e-06,"Strategy<280, (242,242,242,242), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.3397733479374031e+47}>"
282,1.05,298,0.0,157.99410270560264,3.6388491525181923e+47,2.9589421742022255,1.5650815026126537,236,5.831152220091389e+40,1.412829566199605e+40,1.990734290614367e-07,"Strategy<282, (236,236,236,236), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.6388491525181923e+47}>"
284,1.05,300,0.0,159.4075201931176,9.692707621669374e+47,3.5799506438533863,1.8399396974451725,244,2.5895202965835606e+42,7.376538943257398e+41,3.4326571282011514e-06,"Strategy<284, (244,244,244,244), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 9.692707621669374e+47}>"
286,1.05,302,0.0,160.80966728411985,2.561730536816245e+48,3.8492690445944233,1.944584511818274,252,1.1354856052495121e+44,3.4275639422021897e+43,5.770482016843627e-05,"Strategy<286, (252,252,252,252), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.561730536816245e+48}>"
288,1.05,304,0.0,162.40660603237487,7.749254242308474e+48,3.5691750359848813,1.8355906543584286,246,8.510161005722264e+42,2.0296208719951956e+42,1.3601027335215804e-06,"Strategy<288, (246,246,246,246), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 7.749254242308474e+48}>"
290,1.05,306,0.0,163.6814710908596,1.8751349681129237e+49,4.598626295131615,2.201202962652326,248,2.1552715564297803e+43,5.69940135570409e+42,1.4533416198529728e-06,"Strategy<290, (248,248,248,248), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.8751349681129237e+49}>"
292,1.05,308,0.0,165.3365553387173,5.905579723295617e+49,4.171049451103756,2.060410416623984,254,4.08402735695438e+44,1.020514204004073e+44,8.643590976890338e-06,"Strategy<292, (254,254,254,254), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 5.905579723295617e+49}>"
294,1.05,310,0.0,166.79196830021567,1.619516936830478e+50,4.654212994507732,2.2185372354722355,254,4.372095949967255e+44,1.0568556642858684e+44,3.3522042843701332e-06,"Strategy<294, (254,254,254,254), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.619516936830478e+50}>"
296,1.05,312,0.0,168.337103137159,4.726258021517407e+50,4.47824907534242,2.162934771550959,252,1.8970260427846174e+44,4.0839564890706023e+43,4.87790061650401e-07,"Strategy<296, (252,252,252,252), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.726258021517407e+50}>"
298,1.05,314,0.0,169.78775006637528,1.2918308935237032e+51,5.0033638142582255,2.322898360174488,258,2.8124358515265048e+45,7.91029447287369e+44,2.789424929283715e-06,"Strategy<298, (258,258,258,258), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.2918308935237032e+51}>"
300,1.05,316,0.0,171.24137282001175,3.538259794163599e+51,5.311275307735821,2.4090583128634337,250,7.888853902248991e+43,1.714048818318055e+43,2.7140185512683797e-08,"Strategy<300, (250,250,250,250), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.538259794163599e+51}>"
302,1.05,318,0.0,172.8033526636659,1.0447021850698832e+52,5.325930580888061,2.413033624331249,256,1.4084304637707293e+45,3.1416048569942e+44,1.648882307406029e-07,"Strategy<302, (256,256,256,256), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.0447021850698832e+52}>"
304,1.05,320,0.0,174.30581329358975,2.9599080509037364e+52,5.768620801860187,2.5282264314946397,258,4.124334437594812e+45,8.726601818200888e+44,1.6882263007761978e-07,"Strategy<304, (258,258,258,258), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.9599080509037364e+52}>"
